Gene,Coefficient(Slope),P-Value,Q-Value
PRAMEF27,-0.0043734201216196,0.7664489555386789,0.9608902343776573
HNRNPCL3,-0.1005839525904074,0.0440661997854418,0.27380628029670373
PRAMEF25,-0.0067913698909293,0.5472184991476365,0.8449496471985563
PRAMEF34P,-0.0284955928144854,0.1836457096869184,0.556342081048423
PRAMEF35P,0.0012632677280338,0.9233449234286488,1.0
HNRNPCL2,-0.1407296240880403,0.0119550152157245,0.12733813319303836
PRAMEF36P,0.0032769720507527,0.8200751536986375,0.9831693255992059
RP13-221M14.2,0.0023463314684699,0.1603314696236163,0.521280185199958
PRAMEF26,0.0103289527418532,0.1874125812505687,0.562362986706122
HNRNPCL4,0.0174991418239504,0.6754126159750147,0.9158956115879577
PRAMEF9,-0.0032746343434673,0.8127838742967499,0.9806908842617806
PRAMEF13,-0.0075311753577737,0.6712867144849675,0.9132416461220461
PRAMEF18,-0.0290059397341626,0.1700528806210466,0.5365270102793837
PRAMEF31P,-0.0227161214936807,0.2838431893173702,0.6788857564606297
PRAMEF5,0.0085148437780313,0.5418758006398514,0.8419069274135745
PRAMEF32P,0.0051385671283904,0.2395171209564894,0.6292756469154757
RNU6-771P,0.0,1.0,1.0
PRAMEF8,0.0101363144998842,0.5182493408884392,0.8281067764607545
PRAMEF33,-0.0085433604246421,0.5869024095187632,0.868132775366416
PRAMEF15,-0.0158232783756541,0.5185802723683233,0.8283517659074252
RP11-219C24.10,0.0014954482871055,0.6897722110897639,0.9237573483419781
PRAMEF14,-0.0209934397571894,0.3558410714911001,0.7358083320647755
PRAMEF19,-0.0007130719901878,0.9775351569184492,1.0
PRAMEF17,0.0019304228098888,0.9329123890051524,1.0
PRAMEF20,0.0152465421502753,0.5258811002889376,0.832207492536279
LRRC38,-0.0211547376831357,0.8221665275497598,0.983866773744894
RP4-597A16.2,-0.0072482344904916,0.1329010283462321,0.49198704410914107
BRWD1P1,0.0213951686271584,0.0227796957763946,0.18543465743495993
PDPN,0.074251992912979,0.6158691360736288,0.8844214551106445
RNA5SP41,0.0,1.0,1.0
CTA-520D8.2,0.0018881650029632,0.8130137947478522,0.9807545924842502
SCARNA11,-0.0061157293735263,0.5193673976380393,0.8285836807579369
PRDM2,0.1066342217138828,0.0164171859441464,0.15447208118973463
KAZN,0.0489300949088053,0.6324744077384775,0.893675402921083
RNU6-1265P,0.0,1.0,1.0
RP11-344F13.1,0.0010654490831989,0.8921535435405603,1.0
RP4-704D23.1,0.0075020062560869,0.5159298072139827,0.8268798653071843
TBCAP2,-0.0176113329381596,0.0383548711230976,0.2525776989568328
TMEM51-AS1,-0.0875177593965853,0.3137420219162847,0.7067360429554076
TMEM51,-0.1517369176318876,0.1843506652798837,0.557628076183478
C1orf195,-0.0149906331690196,0.6308907298951736,0.8928829841739623
RP1-21O18.3,-0.0259353879288872,0.3925249707916388,0.7656919121469058
RP5-903E17.2,0.0757348663705205,0.0648352049875624,0.33692677775327384
FHAD1,0.0540318628549353,0.5335411311188254,0.8369368838008998
RP3-467K16.2,0.0887825449438542,0.3215947939106581,0.7098213805353752
RP3-467K16.7,0.0221127865836189,0.5795979758205582,0.8642191782748977
RP3-467K16.4,0.2877265941441584,0.0035609787768164,0.06185320829845218
EFHD2,0.0393086921158519,0.5257825268867715,0.832207492536279
CTRC,0.2055676458784439,0.0046490289123604,0.07204081362009054
CELA2A,0.1940639196258642,0.2389580372729923,0.6286842010027565
CELA2B,0.2355773075187721,0.0227008208925983,0.1851885363732987
CASP9,-0.0637339270628998,0.0531079175843436,0.30191267695142
DNAJC16,0.0445444474994315,0.1762285374992152,0.5452167947038763
SCARNA21,0.0013316748717442,0.9100418938197992,1.0
RP4-680D5.8,0.0013170573106892,0.9816086917621688,1.0
AGMAT,-0.0169825411058129,0.8372456187290258,0.990660085692625
RP4-680D5.2,0.0478796257778144,0.5724115727411472,0.8595771074032236
CHCHD2P6,-0.0046415852557934,0.9536362939173664,1.0
RNU7-179P,0.0033734894345182,0.1603314696236161,0.521280185199958
CD24P1,0.0084116624742368,0.4276295457296599,0.7934860188461844
DDI2,0.014397272942486,0.755454319254766,0.9555688753446162
RP4-680D5.9,-0.1430866859220894,0.0177319238927915,0.16120252941803057
PLEKHM2,-0.1145025862547676,0.0001119310170577,0.008125715536188774
RP11-288I21.1,-0.0424739842743649,0.5670477054467626,0.8569009143586087
SLC25A34,0.2080393645983248,0.0220075214762171,0.18189774601508613
TMEM82,0.009238668457142,0.9054472218267812,1.0
RP11-169K16.4,-0.0172627444912076,0.5242407554172126,0.8313305452206409
FBLIM1,-0.0370145888107353,0.7487614520663567,0.9523796039622469
RPL12P14,0.0402065245078529,0.6469051269758269,0.9010983030175633
UQCRHL,0.0389097548310427,0.4406805088856921,0.800266506990466
RP11-169K16.8,-0.1067516076047054,0.2407930398531671,0.6305704085337227
FLJ37453,0.0614578707178808,0.2780356153980181,0.6732356829425031
SPEN,0.0542020019252825,0.1832447296440337,0.5556898848947273
RP1-134O19.3,-0.0327241586784485,0.4479930635009532,0.800266506990466
ZBTB17,-0.1427878489665777,5.007001233177279e-06,0.0011552154390869953
RP11-5P18.1,-0.059251975771817,0.4170424225839066,0.7848316016994944
RP11-5P18.3,-0.0116986672918323,0.355920893909294,0.7359176396733772
RP11-5P18.11,0.0032930955282844,0.7553629596231812,0.9555688753446162
TBC1D3P6,-0.0039865840466042,0.8421801257921785,0.992453537124277
C1orf64,-0.072506273291763,0.2120604067120765,0.5980679714431822
HSPB7,0.0498006862590375,0.7258305628056823,0.9414025427859752
CLCNKA,0.0458404430603557,0.608477413711951,0.8796547126182028
RP11-5P18.10,-0.0023200239310346,0.9450792143509066,1.0
CLCNKB,0.0275889331913586,0.7105011278052596,0.9333858081692241
FAM131C,0.0715483589797485,0.3293737253869114,0.7151484147850339
EPHA2,-0.2743353074105575,0.0104458621737063,0.11757948614164418
RP11-276H7.2,0.0514129147744248,0.2989265097014104,0.6938676720881675
RP11-276H7.3,0.0549127655822402,0.01689113509803,0.1570369290312762
ARHGEF19,-0.0388486320446326,0.4956432925675053,0.8128258171721965
ANO7L1,-0.3513437872926913,0.0001650480356871,0.010155498156322775
RSG1,-0.0058834981509369,0.9093051656721264,1.0
MT1XP1,-0.2248039703160824,0.032623447766319,0.22989265653439214
FBXO42,-0.079382124216627,0.0019479481511549,0.0434050552929993
SZRD1,-0.0819795895525235,0.0036862347995428,0.06316350601903345
RP11-430L17.1,-0.1932216915738874,0.0049958043323103,0.07513746193988496
SPATA21,0.0930802136690272,0.1758021434941626,0.5447800770638205
NECAP2,-0.0383061660329084,0.1383071377028289,0.5013254937569109
LINC01772,-0.0502146749960184,0.4357360751436668,0.7993129982481442
CROCCP3,0.0009037513252112,0.9855671151538704,1.0
RNU1-1,-0.0027529646448208,0.8556523562313649,0.9978057751522464
RP4-798A10.7,-0.1028304542055602,0.1394797970714145,0.5034655198241949
RP4-798A10.4,0.0399121281702654,0.170295314404583,0.5367383016799484
LINC01783,0.0765472283344713,0.2844571929442077,0.6794612591209882
RNU1-6P,0.0,1.0,1.0
FAM231B,-0.0071999161523562,0.6928463793247184,0.9252607058620144
RP5-875O13.6,0.01748206868312,0.4265098132740739,0.7930411211671848
NBPF1,-0.0115086022285868,0.8377115937206481,0.990756977499461
RP5-1182A14.5,0.1187216870780693,0.0126572483962064,0.13186727184078242
CROCCP2,-0.0286573756904467,0.5323591342521858,0.8362240083352921
MST1P2,-0.0851416713454355,0.2941528524906556,0.6890830983165924
RP1-163M9.8,0.0050137061264099,0.8304741890713648,0.9874350350728645
RNU1-3,-0.0079472627318662,0.3566607543932741,0.7365660389400263
FAM231A,-0.0112926595534548,0.3372678373972526,0.7212206518950653
RP5-875O13.7,0.0230706933067151,0.545344649308902,0.8442210433878231
EIF1AXP1,0.376264638483014,8.368208858274848e-07,0.0003000057692927999
ESPNP,0.045834233694979,0.5797376127182936,0.8642995218925361
RP1-163M9.7,-0.0194513452564416,0.1679658147952267,0.5336055948216076
FAM231C,0.0024355967561121,0.8648423866248586,1.0
RP5-1182A14.7,0.0126277162899099,0.0869712730020376,0.39367318116801636
RNU1-4,0.0006492755007526,0.8510879274622027,0.9958861542920815
CROCCP4,-0.030931413319485,0.2220510564416709,0.6106599805180443
MST1L,-0.1900395595178483,0.0395259847498599,0.25651480735429766
RP11-108M9.1,0.0062502546602328,0.6225648427073367,0.8883183453496843
RP11-108M9.2,0.0147035502645675,0.7295356278439529,0.9432714934218435
MIR3675,0.0,1.0,1.0
RP11-108M9.3,-0.0729562941358304,0.4419346026824557,0.800266506990466
RP11-108M9.4,-0.0168407451686312,0.8215544439299641,0.9837162056673082
RP11-108M9.5,0.0275424159682531,0.7243305218834508,0.9408196966609885
RNU1-2,-0.0046787271395077,0.8408694824296963,0.9915703029621522
RP11-108M9.6,-0.0525840768050254,0.5863694477226331,0.8678183531139761
CROCC,-0.1800965704131338,0.0109595163137469,0.12077148054099128
MFAP2,-0.0053758921497096,0.9601867508623276,1.0
RP1-37C10.3,-0.0577640138959589,0.0280501949099069,0.21084136829125724
ATP13A2,-0.1054557541198946,0.0059764742917166,0.0839755069942702
SDHB,0.0626607841574385,0.1968902973225219,0.5766065911872684
PADI2,0.1823252220943924,0.0526583076854427,0.3006279449574236
RP11-380J14.1,0.009610016665699,0.7989833472606621,0.974712127909256
RP11-380J14.4,-0.0177974348916619,0.1134453602119616,0.45318374833099717
PADI1,-0.0524295434846789,0.6327706225921333,0.8937932114297845
PADI3,-0.1193596333678104,0.0745365648134754,0.3641904722363957
MIR3972,-0.0037456177350188,0.3183269325923538,0.707902775801481
PADI4,0.000382423571383,0.9955002211316268,1.0
PADI6,0.104314748548006,0.3734959846716684,0.750538991982763
RCC2,-0.056640833277453,0.138175685873708,0.5010805392672901
ARHGEF10L,-0.1323709243234332,0.0692270773928378,0.34960634681126745
RP11-473A10.2,0.0037753953178377,0.7738706008251417,0.9641064317719337
ACTL8,0.0138561588331656,0.7099575867390615,0.9332360206910025
LINC01654,0.00861779573626,0.7370951027815644,0.9468562250235579
IGSF21,-0.2638375836491653,0.0654799877010297,0.33889680399835165
RP11-174G17.3,-0.0450621997382765,0.4291624912906731,0.7949009976630427
RP11-174G17,0.0130310735775061,0.3166855116665137,0.7070164021931594
RP11-422P22.1,-0.0011351136926796,0.8885246729720164,1.0
KLHDC7A,-0.065316368542831,0.3612395200978134,0.7405199910322493
DYNLL1P3,-0.0117419160398619,0.352490966021419,0.733406953037586
RP1-8B22.2,0.0002072298958018,0.9582574882926462,1.0
PAX7,-0.011912809707118,0.8223146495496191,0.983866773744894
TAS1R2,-0.0174207305618605,0.7386077869277043,0.9478421844814312
ALDH4A1,0.0284834716631535,0.5786481206992876,0.8635244804427681
MIR4695,0.0033734894345182,0.1603314696236161,0.521280185199958
MIR1290,-0.0036911599935472,0.3194678713389574,0.7084040939296105
IFFO2,-0.0986327881396931,0.0646048262199119,0.3362103552236118
RP5-1126H10.2,-0.1011746949448847,0.1285115346296366,0.4838414964483532
UBR4,-0.0441371877997456,0.208025788863422,0.5931049043935557
RP1-43E13.2,0.0073963747535632,0.9106647530008548,1.0
EMC1,-0.0883595074495946,0.061060631011327,0.3252746714466245
MRTO4,0.0106890276262645,0.7953474849713411,0.9734552589726865
AKR7L,-0.1123930682404549,0.2713628709352574,0.6651484476678312
AKR7A3,-0.2182376318924192,0.0775940047080561,0.37112422507641474
RP4-657E11.10,0.0834946360934165,0.3163315214374826,0.7069444887449957
AKR7A2,-0.0793398100797243,0.0565067351372776,0.3124575181423532
RNU6-1099P,0.0162702320227779,0.4852766024046797,0.8059388448715048
PQLC2,0.0006817452849527,0.9843985962071624,1.0
CAPZB,-0.0038666447949942,0.92105552976545,1.0
RN7SL277P,-0.0018485793320185,0.9606273674745098,1.0
RNU4-28P,-0.0058443226736712,0.3260666396726877,0.7123025644659571
RP5-1056L3.1,-0.01480061768789,0.2701540704352712,0.6642234549390021
MINOS1,-0.0495165198176991,0.1246041978695528,0.4760246585090711
RP5-1056L3.3,-0.163916732441345,0.0365090614020232,0.244738884651777
NBL1,-0.2683841809857227,0.0007356498405674,0.024091539349883322
HTR6,0.004695063297312,0.9637560681175844,1.0
TMCO4,-0.1355520311984442,0.0176174415581597,0.16069697068388544
RNF186,0.0116704168464911,0.7674274848283505,0.9614012679686718
RP11-91K11.2,0.0066564862408176,0.6654043835827188,0.910141530751753
OTUD3,0.0076007377949961,0.871727835002633,1.0
PLA2G2E,-0.0027216304717147,0.9040878901479484,1.0
RN7SL304P,0.0069587537190203,0.6453146369375262,0.9003301045182199
PLA2G2A,0.0190401241321729,0.9115322206739632,1.0
PLA2G5,-0.0795846914282632,0.4593964409220643,0.800266506990466
PLA2G2D,0.011562774139717,0.9153835388626804,1.0
PLA2G2F,0.0789463502720223,0.1935139019082875,0.5712698977289206
RP3-340N1.2,0.1667078205585259,0.0731671426668945,0.36096698960562773
PLA2G2C,0.2486299617329239,0.0259818824788078,0.20082159539615965
UBXN10-AS1,-0.1363485148418909,0.1926200624874682,0.5701114346774945
UBXN10,-0.097006078260851,0.2972656032371882,0.6919209919787744
LINC01757,0.0010779273382445,0.9516624802519882,1.0
VWA5B1,-0.0778227584352379,0.2495608755356241,0.6391455862845182
RP4-745E8.2,-0.0067999237848652,0.8442322091238941,0.9933876367605835
LINC01141,-0.0930498593881668,0.0283663231262715,0.21198992133059003
RP4-749H3.2,-0.003355144550297,0.5571645684405945,0.8506524132928676
CAMK2N1,-0.2717962499070689,0.0143635978155987,0.14283015153900988
MUL1,0.0780777304387524,0.2452658803696095,0.6350220336999945
RPS4XP4,-0.0038678117516336,0.8421953719787104,0.992453537124277
FAM43B,-0.1220143801659461,0.1378620792680947,0.5007096421664444
CDA,0.0479896025024841,0.5245399771204637,0.8315866540136593
PINK1,0.026929958337862,0.7079463502062275,0.9322030717204557
PINK1-AS,0.0814847968368531,0.0359383513930393,0.24269549582479433
DDOST,-0.1348740807976631,4.428629997414995e-06,0.0010697688885791124
KIF17,-0.1540504062282993,0.1023189759122328,0.42910356781736975
RP5-930J4.5,0.0089428732696022,0.5120362463725622,0.8244754279874208
SH2D5,-0.0615385129459249,0.5412597841036615,0.8413915212035592
RP5-930J4.2,-0.0132461133035414,0.5564088745316831,0.8501867800725942
HP1BP3,-0.0521356347195553,0.2225783189521728,0.6110668786544283
EIF4G3,0.0303944420826503,0.5099831672067909,0.822771164253312
RNU7-200P,-0.0023964400975062,0.4768112374906381,0.800266506990466
MIR1256,-0.0239315180178903,0.1659290660440399,0.5303242004496317
RPS15AP6,-0.0528679180320992,0.5317359079308717,0.8359465649947259
RP11-487E1.2,0.0516162171462449,0.2077628861212443,0.5927235565909236
HSPE1P27,0.0401350163131555,0.4138299194701893,0.7821024268624679
ECE1,0.1151740221583385,0.0836747789598403,0.3858085754202366
RP3-329E20.2,0.0420233334875941,0.6649079132926798,0.9100586413005258
RP5-1071N3.1,0.104565849080894,0.0943078580783635,0.41112666504490686
PPP1R11P1,0.0171025184919321,0.751126754888108,0.953439169523149
RP11-293F5.8,0.0111480050547825,0.717305427191089,0.9371129270159603
RP11-293F5.1,0.0094416042415363,0.6430193952939507,0.8993342768397857
NBPF2P,-0.0574450322464205,0.501140787797909,0.8166385112019731
HS6ST1P1,0.0845645291574685,0.3580168927607631,0.7377610842576414
CROCCP5,-0.0356523487125335,0.3053652572703057,0.6998857550532791
NBPF3,-0.0063070326353486,0.9368815240601448,1.0
PFN1P10,-0.0029445979651396,0.7848591602635051,0.9691048170697594
ALPL,0.4776553136462443,0.0017460775852066,0.04073010936425121
RP11-63N8.3,0.3013433871072707,0.0118608023406075,0.12668849958490408
RAP1GAP,0.344296301202869,0.0575060040429005,0.31548264221787
USP48,0.0372741055198267,0.1429042285643566,0.5103976215757512
RP11-132G19.3,0.06065230613805,0.0975343228438477,0.4180887874860037
LDLRAD2,-0.3430356074063369,0.0001781468414,0.010605662339922356
HSPG2,0.0196498571563406,0.8121629538921505,0.9805833987873331
RP11-26H16.1,-0.1230143282682525,0.0334558124287528,0.23322943584605704
RP11-26H16.4,0.0958486922230261,0.2964374922530882,0.6910938410865038
CELA3B,0.3179333711170792,0.1252841816784657,0.47765305162307414
RN7SL386P,0.0153180388143159,0.3612095861685989,0.7405199910322493
RNU6-1022P,0.0009546193180581,0.829024538284341,0.9867893684375272
CELA3A,0.2411779825837435,0.3270851966228048,0.7131496601024696
RN7SL186P,-0.0006325884978415,0.9756789316244558,1.0
RNU6-776P,0.0089805915908873,0.1399922132961239,0.5044857685828765
LINC01635,-0.148468305386879,0.0564437828930083,0.3122808154173738
LINC00339,0.0616726256593857,0.076280021843826,0.3677480084384391
CDC42,0.0510683440025565,0.2038123136803677,0.58677997196702
CDC42-IT1,-0.0389039611087841,0.674054930146219,0.9151001379325173
RP1-224A6.8,-0.0334216488921082,0.7129873365644226,0.9346701728394237
RP1-224A6.9,-0.0268159259251353,0.7917918821189888,0.9719493272016693
WNT4,0.0915799894926731,0.3483117123399688,0.7302520450118507
MIR4418,0.0007576624010616,0.8316062202181206,0.9879452217297595
RP11-415K20.1,-0.0062082982313625,0.866760800162508,1.0
RP11-415K20.2,-0.0285136832198265,0.2337518264303445,0.6232167336138529
ZBTB40,-0.0730178452282444,0.1166564856560218,0.45910612511112586
ZBTB40-IT1,-0.1889226404910227,0.0252255740895252,0.1972943468044928
EPHA8,-0.0873125843570366,0.2609176783161183,0.6538752246893835
MIR6127,0.0069542694211027,0.1603314696236162,0.521280185199958
C1QA,-0.0247355387988052,0.8461810326669224,0.9942123517809397
C1QC,0.0397549678324298,0.7883349166106617,0.9708736853932832
C1QB,0.011424228852776,0.9339302677884695,1.0
EPHB2,0.0600382483161789,0.4901356680755688,0.8092779370393969
MIR4684,-0.0037945803596341,0.3350363196345275,0.7195524120338379
RP11-69E9.1,-0.0062297993153754,0.5813532808918257,0.8649917312930563
MIR4253,0.0032572590227936,0.1603314696236162,0.521280185199958
LACTBL1,-0.0377015244210366,0.2297515531171555,0.6191120037042328
C1orf234,0.0270296640894032,0.6040127763778972,0.8769887168972322
KDM1A,-0.039459753217966,0.2993435741633601,0.6942125913647474
RP1-184J9.2,0.0471287487397358,0.1280489910314282,0.48294958966426466
MIR3115,-0.0029416382058511,0.4768112374906378,0.800266506990466
MIR4419A,0.0021534383583724,0.5038646751369671,0.8181974581360929
LUZP1,-0.1737610280769661,0.0020737445092833,0.04499999550576312
RP5-979D14.1,-0.0139855464892371,0.7516069774280464,0.9536590674990862
RNU6-514P,-0.0051521236153228,0.4060432815565941,0.7763901378844028
RNU6-135P,0.0047560240303654,0.5006594083645092,0.8162146429302511
HTR1D,-0.0564385517044445,0.2467320914835111,0.6362587783782635
RP5-1057J7.1,-0.0518234806203069,0.3167758759061348,0.7070790635087336
LINC01355,0.2448103653319718,0.0040642981106661,0.06672006190170168
HNRNPR,-0.0397326139253948,0.3117387623892489,0.7060129647937722
ZNF436,0.1398681550970451,0.0149719703943864,0.1463735329101616
ZNF436-AS1,0.104992824125842,0.222922120417445,0.611269496098707
RP5-1057J7.7,0.0617554471808226,0.4398414723720013,0.800266506990466
TCEA3,-0.0077520315291988,0.9378856322381772,1.0
RP4-654C18.1,0.0056104525114779,0.6933817940281048,0.9253286617366063
ASAP3,-0.1368865407342291,0.0973585723873036,0.41758246536898064
E2F2,-0.0416991911112357,0.5877521259447528,0.8686256399332121
RP1-150O5.3,-0.0219334742416097,0.7379371641801246,0.9472915010915738
ID3,-0.1289762058222482,0.1391355346668003,0.5029992054371765
MDS2,-0.0384574464045305,0.7262845949766483,0.941766908362395
RP11-223J15.2,-0.0093362873987813,0.7687561117593864,0.9619715692843519
